,Path,Label,Angle,Label_decode
50,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1SjHpjw.jpg,Cedula_Guayaquil,0,0
51,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_2E9YCoZ.jpg,Cedula_Guayaquil,0,0
52,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0uqXXMg.jpg,Cedula_Guayaquil,0,0
53,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0zgr2b9.jpg,Cedula_Guayaquil,0,0
54,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0Zkr03p.jpg,Cedula_Guayaquil,0,0
55,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0qw7PFV.jpg,Cedula_Guayaquil,0,0
56,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_2125A1I.jpg,Cedula_Guayaquil,0,0
57,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0SZRFmI.jpg,Cedula_Guayaquil,0,0
58,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1vs01nd.jpg,Cedula_Guayaquil,0,0
59,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1fOdDGc.jpg,Cedula_Guayaquil,0,0
60,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1oMX75O.jpg,Cedula_Guayaquil,0,0
61,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1P2xfdL.jpg,Cedula_Guayaquil,0,0
62,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0ioPlc0.jpg,Cedula_Guayaquil,0,0
63,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_27icvzE.jpg,Cedula_Guayaquil,0,0
64,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_28qdpq0.jpg,Cedula_Guayaquil,0,0
65,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1JbrlNR.jpg,Cedula_Guayaquil,0,0
66,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_11ADACn.jpg,Cedula_Guayaquil,0,0
67,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1K3vtrU.jpg,Cedula_Guayaquil,0,0
68,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1CpUc0Z.jpg,Cedula_Guayaquil,0,0
69,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1ZeLF3c.jpg,Cedula_Guayaquil,0,0
70,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1DKZg2B.jpg,Cedula_Guayaquil,0,0
71,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1Ud6nzc.jpg,Cedula_Guayaquil,0,0
72,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1tMlm4H.jpg,Cedula_Guayaquil,0,0
73,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1WRVtgt.jpg,Cedula_Guayaquil,0,0
74,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_24cGIAO.jpg,Cedula_Guayaquil,0,0
75,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1RxwNQp.jpg,Cedula_Guayaquil,0,0
76,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0q2r5Jn.jpg,Cedula_Guayaquil,0,0
77,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0svh8Fs.jpg,Cedula_Guayaquil,0,0
78,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_168cjre.jpg,Cedula_Guayaquil,0,0
79,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1AFxSHK.jpg,Cedula_Guayaquil,0,0
80,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0KlPZYu.jpg,Cedula_Guayaquil,0,0
81,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1Fz8Oj4.jpg,Cedula_Guayaquil,0,0
82,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_2DQzC52.jpg,Cedula_Guayaquil,0,0
83,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0sWqCaI.jpg,Cedula_Guayaquil,0,0
84,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1l3nlCt.jpg,Cedula_Guayaquil,0,0
85,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0hvTRo4.jpg,Cedula_Guayaquil,0,0
86,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0ImoRox.jpg,Cedula_Guayaquil,0,0
87,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1vMwH2S.jpg,Cedula_Guayaquil,0,0
88,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0e7O33S.jpg,Cedula_Guayaquil,0,0
89,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_11A6cxY.jpg,Cedula_Guayaquil,0,0
90,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0aA68P9.jpg,Cedula_Guayaquil,0,0
91,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1bDBPl1.jpg,Cedula_Guayaquil,0,0
92,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1Mk06Dd.jpg,Cedula_Guayaquil,0,0
93,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1h0Eta7.jpg,Cedula_Guayaquil,0,0
94,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1HZ6O5d.jpg,Cedula_Guayaquil,0,0
95,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0EoLHW9.jpg,Cedula_Guayaquil,0,0
96,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_20qXGiE.jpg,Cedula_Guayaquil,0,0
97,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0btIOFP.jpg,Cedula_Guayaquil,0,0
98,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1F4Dd4S.jpg,Cedula_Guayaquil,0,0
99,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_2Cr8LfR.jpg,Cedula_Guayaquil,0,0
100,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0WJsPrM.jpg,Cedula_Guayaquil,0,0
101,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/e8848d60-ImagenCedula_208.jpg,Cedula_Guayaquil,0,0
102,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0jBIJkC.jpg,Cedula_Guayaquil,0,0
103,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/f60939ad-ImagenCedula_942.jpg,Cedula_Guayaquil,0,0
104,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0wcUrCJ.jpg,Cedula_Guayaquil,0,0
105,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0kVG0VJ.jpg,Cedula_Guayaquil,0,0
106,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0uDVGNE.jpg,Cedula_Guayaquil,0,0
107,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0Lj6y45.jpg,Cedula_Guayaquil,0,0
108,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1EuOGfP.jpg,Cedula_Guayaquil,0,0
109,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_13jfRt6.jpg,Cedula_Guayaquil,0,0
110,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1xzd4Hl.jpg,Cedula_Guayaquil,0,0
111,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0X1BlDp.jpg,Cedula_Guayaquil,0,0
112,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_11QMIiJ.jpg,Cedula_Guayaquil,0,0
113,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1tiqrDf.jpg,Cedula_Guayaquil,0,0
114,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0twFYRX.jpg,Cedula_Guayaquil,0,0
115,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0gGzJWs.jpg,Cedula_Guayaquil,0,0
116,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1mBxuO8.jpg,Cedula_Guayaquil,0,0
117,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_08ajXD2.jpg,Cedula_Guayaquil,0,0
118,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_24GMqxd.jpg,Cedula_Guayaquil,0,0
119,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0NmqTs9.jpg,Cedula_Guayaquil,0,0
120,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_2IAC2QL.jpg,Cedula_Guayaquil,0,0
121,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_06XwGx6.jpg,Cedula_Guayaquil,0,0
122,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_26rUWHl.jpg,Cedula_Guayaquil,0,0
123,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0Yk1AjU.jpg,Cedula_Guayaquil,0,0
124,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0yl12SR.jpg,Cedula_Guayaquil,0,0
125,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1MFyabq.jpg,Cedula_Guayaquil,0,0
126,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0poF8wS.jpg,Cedula_Guayaquil,0,0
127,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1gE6b1J.jpg,Cedula_Guayaquil,0,0
128,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0kscGuk.jpg,Cedula_Guayaquil,0,0
129,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0ZI23sN.jpg,Cedula_Guayaquil,0,0
130,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0w7TBVs.jpg,Cedula_Guayaquil,0,0
131,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0dR6Le8.jpg,Cedula_Guayaquil,0,0
132,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/c3756abb-ImagenCedula_687.jpg,Cedula_Guayaquil,0,0
133,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1e2lZNY.jpg,Cedula_Guayaquil,0,0
134,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0Zks4gH.jpg,Cedula_Guayaquil,0,0
135,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0Y1sKhK.jpg,Cedula_Guayaquil,0,0
136,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0sxrddR.jpg,Cedula_Guayaquil,0,0
137,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0P8do0Q.jpg,Cedula_Guayaquil,0,0
138,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_04931jE.jpg,Cedula_Guayaquil,0,0
139,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1Pn8R7U.jpg,Cedula_Guayaquil,0,0
140,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_02C3Ivf.jpg,Cedula_Guayaquil,0,0
141,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0vvh9id.jpg,Cedula_Guayaquil,0,0
142,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0d1Ou3C.jpg,Cedula_Guayaquil,0,0
143,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_09i30bn.jpg,Cedula_Guayaquil,0,0
144,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0kmKQFc.jpg,Cedula_Guayaquil,0,0
145,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1W1EfrF.jpg,Cedula_Guayaquil,0,0
146,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0LlC99M.jpg,Cedula_Guayaquil,0,0
147,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_01CYod1.jpg,Cedula_Guayaquil,0,0
148,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_2AIUk7e.jpg,Cedula_Guayaquil,0,0
149,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/d274a062-ImagenCedula_231.jpg,Cedula_Guayaquil,0,0
150,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0qavhqR.jpg,Cedula_Guayaquil,0,0
151,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0Zszctr.jpg,Cedula_Guayaquil,0,0
152,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_13TzpL9.jpg,Cedula_Guayaquil,0,0
153,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/0e698fe5-ImagenCedula_892.jpg,Cedula_Guayaquil,0,0
154,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1n4Vhgl.jpg,Cedula_Guayaquil,0,0
155,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_05cVbEh.jpg,Cedula_Guayaquil,0,0
156,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0nNPfzh.jpg,Cedula_Guayaquil,0,0
157,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0DCm069.jpg,Cedula_Guayaquil,0,0
158,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_12ZZ40s.jpg,Cedula_Guayaquil,0,0
159,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1DPDUlV.jpg,Cedula_Guayaquil,0,0
160,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0w8898Z.jpg,Cedula_Guayaquil,0,0
161,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0RXpXGi.jpg,Cedula_Guayaquil,0,0
162,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1sWS59i.jpg,Cedula_Guayaquil,0,0
163,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/fcb44472-ImagenCedula_212.jpg,Cedula_Guayaquil,0,0
164,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0VKHEC6.jpg,Cedula_Guayaquil,0,0
165,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0ysdQUi.jpg,Cedula_Guayaquil,0,0
166,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0xyqgxg.jpg,Cedula_Guayaquil,0,0
167,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1LRADMI.jpg,Cedula_Guayaquil,0,0
168,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_1DS3EXw.jpg,Cedula_Guayaquil,0,0
169,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Cedula_Guayaquil/ImagenCedula_0b51Bz5.jpg,Cedula_Guayaquil,0,0
170,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Papeleta/ImagenCedula_0KwyGjX.jpg,Papeleta,0,1
171,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Papeleta/ImagenCedula_0ebRzTi.jpg,Papeleta,0,1
172,/home/jeff/Trabajo/Cedulas/imagenes_cedula_peq/Papeleta/ImagenCedula_0dJ008L.jpg,Papeleta,0,1
